url,date,category,title
https://www.fukui-nct.ac.jp/library/lib-service/17271/,2019.02.25,図書館,絵本を入れ替えました（2-3月）
https://www.fukui-nct.ac.jp/library/lib-report/17391/,2019.02.27,ご報告,青樹50号が発行されました
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/01/grad20190320.pdf,2019.03.04,お知らせ,第５０回卒業証書授与式並びに第２０回修了証書授与式の挙行について（御案内）
https://www.fukui-nct.ac.jp/notice/17407/,2019.03.04,お知らせ,合同トレーニング講習会を実施しました。
https://www.fukui-nct.ac.jp/notice/17525/,2019.03.04,お知らせ,国際協力機構主催のエッセイコンテスト2019表彰状授与式が行われました
,2019.03.08,お知らせ,平成３１年度滋賀県奨学資金の募集について
,2019.03.08,お知らせ,２０１９年度公益財団法人朝鮮奨学会高校奨学生・大学奨学生の募集について
,2019.03.14,お知らせ,ハーモニ王氏育英会　2019年度給付奨学生の募集について
,2019.03.14,お知らせ,福井県より奨学金制度の案内がありました
https://www.fukui-nct.ac.jp/library/lib-mainte/18306/,2019.03.18,図書館,PCの利用停止について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/03/2019nyugakusiki.pdf,2019.03.19,お知らせ,平成31年度入学式の実施について
https://www.fukui-nct.ac.jp/erd/18392/,2019.03.25,お知らせ,「発想法の指導に関するFD研修会」を開催しました
https://www.fukui-nct.ac.jp/notice/18310/,2019.03.26,お知らせ,キャリア教育セミナー（合同企業説明会）を開催しました
https://www.fukui-nct.ac.jp/notice/18419/,2019.03.28,お知らせ,第５０回卒業証書授与式並びに第２０回修了証書授与式が挙行されました
https://www.fukui-nct.ac.jp/erd/18462/,2019.03.29,お知らせ,ティーチング・ポートフォリオ作成ワークショップを開催しました
https://www.fukui-nct.ac.jp/library/lib-service/17766/,2019.04.03,図書館,絵本を入れ替えました（3-4月）
https://www.fukui-nct.ac.jp/library/lib-mainte/18655/,2019.04.03,図書館,JDreamIIIのサービス停止について
,2019.04.05,お知らせ,平成３１年度前期授業料免除説明会の開催について
,2019.04.05,お知らせ,一般財団法人上田記念財団奨学金奨学生の募集について
,2019.04.05,お知らせ,一般財団法人関育英奨学会奨学生の募集について
https://www.fukui-nct.ac.jp/notice/18745/,2019.04.08,お知らせ,合同トレーニング講習会を実施しました。
,2019.04.09,お知らせ,平成３１年度日本学生支援機構奨学生（貸与型）の募集について
https://www.fukui-nct.ac.jp/notice/18924/,2019.04.09,お知らせ,平成３１年度入学式を挙行しました
https://www.fukui-nct.ac.jp/ip/19256/,2019.04.11,総合情報処理センター,【学生向け】 第1回校内Wi-Fi登録説明会を開催します！
https://www.fukui-nct.ac.jp/notice/19002/,2019.04.16,お知らせ,第117回工業英語能力検定において「文部科学大臣賞」を受賞
https://www.fukui-nct.ac.jp/library/lib-service/19022/,2019.04.16,図書館,絵本を入れ替えました（4月）
https://www.fukui-nct.ac.jp/life/money-2/,2019.04.17,お知らせ,公益財団法人ウシオ財団奨学金奨学生候補者の募集について
https://www.fukui-nct.ac.jp/notice/19408/,2019.04.19,お知らせ,平成31年度新入生オリエンテーション合宿研修を実施しました
https://www.fukui-nct.ac.jp/notice/19412/,2019.04.19,お知らせ,学生表彰受賞者の表彰状授与式を実施しました
,2019.04.23,お知らせ,2019年度あしなが育英会奨学生の募集について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/04/notice20190426.pdf,2019.04.26,お知らせ,一斉休業のお知らせ（4/27～5/6）
https://www.fukui-nct.ac.jp/notice/19655/,2019.04.26,お知らせ,球技大会が開催されました
,2019.05.08,お知らせ,公益財団法人川村育英会奨学生の募集について
,2019.05.11,お知らせ,令和元年度教育後援会奨学奨励金交付希望学生の募集について
https://www.fukui-nct.ac.jp/notice/19998/,2019.05.14,お知らせ,舞鶴高専との交歓試合を実施しました！！
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/05/6a32979079e0b82d1d9e0bb29ea6f243.pdf,2019.05.15,入試情報,2020年度専攻科推薦選抜出願状況をお知らせします。
https://www.fukui-nct.ac.jp/ip/20102/,2019.05.16,総合情報処理センター,【学生向け】 第２回校内Wi-Fi登録説明会を開催します！
,2019.05.16,お知らせ,福井県高等学校等奨学生の募集について
https://www.fukui-nct.ac.jp/notice/20099/,2019.05.21,お知らせ,「明るい選挙出前塾」が開催されました
https://www.fukui-nct.ac.jp/library/lib-service/20222/,2019.05.21,図書館,絵本を入れ替えました（5-6月）
https://www.fukui-nct.ac.jp/notice/20229/,2019.05.23,お知らせ,救急救命講習会を開催しました
https://www.fukui-nct.ac.jp/others/recruitment/#gijyutu,2019.05.29,お知らせ,【 職場説明会案内】技術職員（2019年度法人試験） （開催日：6月23日（日）、24（月）、25日（火））
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/05/2bd55e8d352550a9f0e01d1a0f2c2da0.pdf,2019.05.31,入試情報,2020年度専攻科入学者選抜（推薦選抜）合格者を発表します。※合格は、合格通知書をもって正式なものとします。
https://www.fukui-nct.ac.jp/notice/22431/,2019.06.04,お知らせ,タイ王国プリンスオブソンクラ大学工学部より短期留学生を迎えました。
https://www.fukui-nct.ac.jp/notice/22427/,2019.06.04,お知らせ,オーストラリア研修旅行の報告会を実施しました。
https://www.fukui-nct.ac.jp/notice/22421/,2019.06.04,お知らせ,本科1年生対象キャリアガイダンスを開催しました。
https://www.fukui-nct.ac.jp/notice/22414/,2019.06.04,お知らせ,平成３１年度編入学外国人留学生が、鯖江・越前両市長を表敬訪問しました。
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/06/1eb113658833245e88ecc7882e0c4fe6.pdf,2019.06.06,入試情報,２０２０年度専攻科学力選抜出願状況をお知らせします。
https://www.fukui-nct.ac.jp/library/lib-service/22679/,2019.06.06,図書館,ブックハンターが選んだ本です
https://www.fukui-nct.ac.jp/library/lib-service/21384/,2019.06.06,図書館,絵本を入れ替えました（6月）
https://www.fukui-nct.ac.jp/examination/middle-school/open-campus/,2019.06.18,入試情報,福井高専キャンパスツアー2019の受付を開始しました。
https://www.fukui-nct.ac.jp/notice/24574/,2019.06.21,お知らせ,第５４回北陸地区高専体育大会の結団式が開催されました
https://www.fukui-nct.ac.jp/notice/24356/,2019.06.21,お知らせ,都道府県国公立高校生奨学給付金の事前申請について
https://www.fukui-nct.ac.jp/notice/24416/,2019.06.24,お知らせ,「宇宙アイデアソン」１位を校長へ報告しました。
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/06/notice20190625.pdf,2019.06.25,お知らせ,一斉休業のお知らせ（8/12～8/18）
https://www.fukui-nct.ac.jp/facility/arc/introduction/publications/,2019.06.25,地域連携テクノセンター,テクノセンター紹介誌「JOINT2019」を発行　
,2019.06.27,お知らせ,令和2年度日本学生支援機構（JASSO） 給付奨学生採用候補者の募集について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/06/6b9c02c8c0cb4482984f135de25d53b6.pdf,2019.06.28,入試情報,2020年度専攻科入学者選抜（学力選抜）合格者を発表します。※合格は、合格通知書をもって正式なものとします。
https://www.fukui-nct.ac.jp/notice/24688/,2019.07.01,お知らせ,在学生保護者対象授業参観のお知らせ（令和元年7月11日から12日）
https://www.fukui-nct.ac.jp/notice/25199/,2019.07.02,お知らせ,「依存症」についての特別講演会を開催しました
https://www.fukui-nct.ac.jp/library/lib-service/24360/,2019.07.02,図書館,絵本・図書を借りました（7月）
https://www.fukui-nct.ac.jp/notice/26606/,2019.07.05,お知らせ,特別講演（ひまわり教室）を開催しました
https://www.fukui-nct.ac.jp/erd/27300/,2019.07.09,お知らせ,令和元年度ＦＤ講演会を開催しました
https://www.fukui-nct.ac.jp/arc/26969/,2019.07.09,地域連携テクノセンター,平成31年度地域連携アカデミア総会を開催
,2019.07.12,お知らせ,令和元年度後期分授業料免除について
https://www.fukui-nct.ac.jp/notice/27430/,2019.07.16,お知らせ,本科２年生対象キャリアガイダンス（先輩講座）を開催しました
https://www.fukui-nct.ac.jp/notice/27509/,2019.07.18,お知らせ,第54回北陸地区高専体育大会の結果報告
https://www.fukui-nct.ac.jp/notice/27541/,2019.07.22,お知らせ,特別講演（交通講話）を開催しました
https://www.fukui-nct.ac.jp/exchange/27500/,2019.07.22,国際交流,タイ王国からの短期留学生１名が研修を修了しました。
https://www.fukui-nct.ac.jp/notice/27568/,2019.07.23,お知らせ,科研費セミナー「採択される科研費申請のノウハウ」を開催しました
https://www.fukui-nct.ac.jp/notice/27540/,2019.07.23,お知らせ,「薬物乱用防止セミナー」を開催しました
https://www.fukui-nct.ac.jp/library/lib-service/27348/,2019.07.26,図書館,絵本・図書を借りました（7-8月）
https://www.fukui-nct.ac.jp/notice/27801/,2019.07.29,お知らせ,インターンシップ事前ガイダンスを開催しました
https://www.fukui-nct.ac.jp/library/lib-mainte/27848/,2019.07.29,メンテナンス,図書館システムが復旧しました
https://www.fukui-nct.ac.jp/library/lib-mainte/27846/,2019.07.29,メンテナンス,図書館システム停止中です
https://www.fukui-nct.ac.jp/notice/27811/,2019.07.30,お知らせ,令和元年度福井高専寮生保護者会総会等を実施
https://www.fukui-nct.ac.jp/notice/27863/,2019.07.30,お知らせ,タイ王国からの短期留学生2名が研修を修了しました
https://www.fukui-nct.ac.jp/notice/27868/,2019.07.31,お知らせ,寮生集会で特別先輩講座を実施
https://www.fukui-nct.ac.jp/notice/27870/,2019.07.31,お知らせ,福井高専野球部、決定戦を制し全国高専体育大会出場
,2019.08.02,お知らせ,2019年度ホクコン奨学生の募集について
https://www.fukui-nct.ac.jp/notice/28039/,2019.08.05,お知らせ,「福井高専未来戦略会議」を設置しました
https://www.fukui-nct.ac.jp/library/lib-service/28001/,2019.08.09,図書館,絵本・図書を借りました（8月）
https://www.fukui-nct.ac.jp/library/lib-mainte/28115/,2019.08.09,図書館,JDreamIIIのサービス停止について
https://www.fukui-nct.ac.jp/notice/28300/,2019.08.21,お知らせ,2019年度福井高専公開講座（後期）の申込みを開始しました。
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/08/0ed21247b52191068f7615730c969a3f.pdf,2019.08.28,お知らせ,令和２年度編入学試験の出願状況についてお知らせします。
https://www.fukui-nct.ac.jp/exam/28180/,2019.08.28,入試情報,福井高専「キャンパスツアー2019」を開催しました
https://www.fukui-nct.ac.jp/notice/28447/,2019.08.28,お知らせ,福井高専水泳部、全国大会で好成績連発！
https://www.fukui-nct.ac.jp/examination/middle-school/briefing/,2019.09.02,入試情報,令和2年度入学試験説明会の受付を開始しました。
https://www.fukui-nct.ac.jp/examination/middle-school/open-campus/,2019.09.02,入試情報,福井高専キャンパスリサーチ2019の受付を開始しました。
https://www.fukui-nct.ac.jp/others/recruitment/#gijyutu,2019.09.02,お知らせ,【職員応募案内】技術職員（選考採用試験）応募〆切：10月18日（金）12時必着
https://www.fukui-nct.ac.jp/others/recruitment/#setumeikai,2019.09.02,お知らせ,【 職場説明会案内】技術職員（選考採用試験） （開催日：10月14日（月・祝日）
https://www.fukui-nct.ac.jp/notice/28836/,2019.09.05,お知らせ,保育ボランティアを行いました
https://www.fukui-nct.ac.jp/library/lib-service/28624/,2019.09.06,図書館,絵本・図書を借りました（9月）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/09/a7d1c5f543a514a243abe375e8ae9e85.pdf,2019.09.13,お知らせ,令和２年度福井高専編入学生選抜の結果を発表します。
https://www.fukui-nct.ac.jp/others/recruitment/#jimu,2019.09.17,お知らせ,【職員応募案内】事務職員（2019年度法人試験）応募〆切：10月18日（金）17時必着
https://www.fukui-nct.ac.jp/notice/28987/,2019.09.18,お知らせ,令和元年度外部有識者会議を開催
https://www.fukui-nct.ac.jp/others/recruitment/,2019.09.25,お知らせ,【 教員公募中】物質工学科　准教授、講師及び助教 （応募期限１２月１３日（金）必着）
https://www.fukui-nct.ac.jp/others/recruitment/,2019.09.25,お知らせ,【 教員公募中】機械工学科　助教 （応募期限１１月２９日（金）必着）
https://www.fukui-nct.ac.jp/others/recruitment/,2019.09.25,お知らせ,【 教員公募中】一般科目教室（人文社会科学系）英語　准教授、講師又は助教 （応募期限１１月８日（金）必着）
https://www.fukui-nct.ac.jp/edu-life/29229/,2019.09.25,教育・学生生活,北陸地方ARDF競技大会2019富山　M19、W19クラスで優勝しました
https://www.fukui-nct.ac.jp/notice/28973/,2019.09.25,お知らせ,「メンタルヘルス講演会」を開催しました
,2019.09.25,お知らせ,令和元年度日本学生支援機構第二種奨学生（二次採用）の募集について
https://www.fukui-nct.ac.jp/ip/29120/,2019.09.27,総合情報処理センター,【学生向け】 第３回校内Wi-Fi登録説明会を開催します！
https://www.fukui-nct.ac.jp/notice/29136/,2019.09.30,お知らせ,令和元年度 第55回体育祭が開催されました！
https://www.fukui-nct.ac.jp/library/lib-service/29154/,2019.10.01,図書館,学生用推薦図書を展示中です
https://www.fukui-nct.ac.jp/library/lib-service/29125/,2019.10.01,図書館,絵本・図書を借りました（9-10月）
https://www.fukui-nct.ac.jp/exam/29185/,2019.10.08,入試情報,福井高専　｢キャンパスリサーチ2019｣を開催しました
https://www.fukui-nct.ac.jp/edu-life/29235/,2019.10.11,教育・学生生活,2019全日本ARDF競技大会　スプリント競技（M19クラス）優勝、クラシック競技（M21、W19クラス）2位を獲得しました
https://www.fukui-nct.ac.jp/library/lib-service/29275/,2019.10.11,お知らせ,図書館　臨時休館のお知らせ
https://www.fukui-nct.ac.jp/exam/29309/,2019.10.15,入試情報,「令和2年度入学試験説明会」を開催しています
https://www.fukui-nct.ac.jp/arc/29243/,2019.10.16,お知らせ,企業紹介パンフレット「知っていますか？キラリと光る身近な企業の技術力2020～卒業生の地元での活躍を目指して～」の原稿について
https://www.fukui-nct.ac.jp/event/30199/,2019.10.17,イベント,弁論大会が開催されました
https://www.fukui-nct.ac.jp/event/30206/,2019.10.17,イベント,クリーン大作戦を実施しました
https://www.fukui-nct.ac.jp/library/lib-service/29180/,2019.10.18,図書館,絵本・図書を借りました（10月）
https://www.fukui-nct.ac.jp/notice/30195/,2019.10.21,お知らせ,「防災訓練」 を実施しました
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/10/4ae9830984e4fd7bbcf244ce07d72458.pdf,2019.10.21,入試情報,２０２０年度福井高専専攻科社会人特別選抜出願状況をお知らせします。
https://www.fukui-nct.ac.jp/notice/30218/,2019.10.23,お知らせ,教育・人材育成でKDDI、jig.jp、エル・コミュニティと包括的連携協定を締結しました
https://www.fukui-nct.ac.jp/library/lib-service/30292/,2019.10.24,図書館,【新コーナー】最初の読者は誰？
https://www.fukui-nct.ac.jp/event/30212/,2019.10.25,イベント,第55回高専祭「NEW」が開催されました
https://www.fukui-nct.ac.jp/notice/30090/,2019.10.25,お知らせ,アイデア対決・全国高専ロボコン2019東海北陸地区大会に出場しました
https://www.fukui-nct.ac.jp/notice/29828/,2019.10.28,お知らせ,在学生保護者対象授業参観のお知らせ（令和元年11月14日(木)から15日(金)）
https://www.fukui-nct.ac.jp/notice/29250/,2019.10.30,お知らせ,「服育講演会」が開催されました
https://www.fukui-nct.ac.jp/notice/30356/,2019.10.31,お知らせ,専攻科・大学・大学院合同説明会を開催しました
,2019.11.01,お知らせ,日本学生支援機構　令和２年度給付奨学生（在学予約採用）の募集について
https://www.fukui-nct.ac.jp/edu-life/30366/,2019.11.01,教育・学生生活,授業料免除および給付型奨学金の新制度説明会について
https://www.fukui-nct.ac.jp/notice/30362/,2019.11.01,お知らせ,学生の活躍を校長先生に報告しました
https://www.fukui-nct.ac.jp/library/lib-service/30343/,2019.11.05,図書館,【福井県立図書館から借りました】11月
,2019.11.06,お知らせ,2020年度若築建設奨学生の募集について
https://www.fukui-nct.ac.jp/arc/30567/,2019.11.08,お知らせ,「JOINTフォーラム2019」開催案内
https://www.fukui-nct.ac.jp/notice/30594/,2019.11.11,お知らせ,２年生校外研修を行いました
https://www.fukui-nct.ac.jp/notice/30623/,2019.11.18,お知らせ,寮生対象の「食育講座」を開催しました
https://www.fukui-nct.ac.jp/notice/30620/,2019.11.18,お知らせ,税と社会保障の講演会を開催しました
https://www.fukui-nct.ac.jp/library/lib-service/30629/,2019.11.20,図書館,【福井県立図書館から借りました】11-12月
https://www.fukui-nct.ac.jp/library/lib-mainte/31450/,2019.11.21,メンテナンス,図書館システムが停止します
https://www.fukui-nct.ac.jp/notice/31480/,2019.11.25,お知らせ,令和元年度留学生研修旅行を実施しました
https://www.fukui-nct.ac.jp/notice/31485/,2019.11.25,お知らせ,労働法に関する講演会を開催しました
https://www.fukui-nct.ac.jp/event/31489/,2019.11.25,イベント,産業・職業研究セミナーを開催しました
https://www.fukui-nct.ac.jp/notice/31459/,2019.11.25,お知らせ,パーソナルファイナンスの講演会を開催しました
https://www.fukui-nct.ac.jp/arc/31453/,2019.11.29,イベント,福井高専地域連携アカデミア会員企業見学会を開催
https://www.fukui-nct.ac.jp/event/31525/,2019.11.29,イベント,「第11回福井高専音楽の夕べ －クラシックコンサート－」を開催しました。
https://www.fukui-nct.ac.jp/notice/31465/,2019.11.29,お知らせ,アイデア対決・全国高専ロボコン2019全国大会結果報告
https://www.fukui-nct.ac.jp/library/lib-mainte/31547/,2019.12.03,メンテナンス,図書館システムが停止します
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2019/12/nenmatsukyugyo2019.pdf,2019.12.09,お知らせ,年末年始の一斉休業のお知らせについて
https://www.fukui-nct.ac.jp/others/recruitment/,2019.12.12,お知らせ,【 教員公募中】一般科目教室（人文社会科学系）社会科　准教授，講師又は助教 （応募期限１月２４日（金）必着）
https://www.fukui-nct.ac.jp/notice/31793/,2019.12.17,お知らせ,稲田朋美衆議院議員が本校を視察されました。
https://www.fukui-nct.ac.jp/arc/31848/,2019.12.17,イベント,「JOINTフォーラム2019」を開催
https://www.fukui-nct.ac.jp/notice/31520/,2019.12.18,お知らせ,海外研修報告会を実施しました
https://www.fukui-nct.ac.jp/notice/31947/,2019.12.18,お知らせ,女子学生向け就活マナー・メイクアップ講習会を開催しました
https://www.fukui-nct.ac.jp/notice/31940/,2019.12.19,お知らせ,性教育に関する講演会を開催しました
,2019.12.19,お知らせ,令和2年度越前市奨学生の募集について
https://www.fukui-nct.ac.jp/notice/31835/,2019.12.20,お知らせ,学生の活躍を校長先生に報告しました
https://www.fukui-nct.ac.jp/notice/31840/,2019.12.20,お知らせ,2019年度「福井高専キャンパスプロジェクト」報告会を開催しました
https://www.fukui-nct.ac.jp/event/31993/,2019.12.24,イベント,令和元年度留学生との懇談会を実施しました
https://www.fukui-nct.ac.jp/library/lib-service/31538/,2020.01.08,図書館,福井県立図書館から借りました【1月】
https://www.fukui-nct.ac.jp/library/lib-service/32191/,2020.01.08,図書館,地球・自然・生物に関する図書を配架しました
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/01/suisen20200109.pdf,2020.01.09,入試情報,令和2年度推薦入学者出願状況をお知らせします
https://www.fukui-nct.ac.jp/notice/32287/,2020.01.14,お知らせ,仕事始め式を行いました
https://www.fukui-nct.ac.jp/notice/32304/,2020.01.14,お知らせ,「2030SDGsゲーム」を実施しました
https://www.fukui-nct.ac.jp/others/recruitment/,2020.01.17,お知らせ,【 教員公募中】電気電子工学科　講師 （応募期限２月５日（水）必着）
https://www.fukui-nct.ac.jp/notice/32422/,2020.01.17,お知らせ,令和元年度福井工業高等専門学校卓越した学生の表彰状授与式、令和元度第2回学生表彰受賞者の表彰状授与式及び校長講話を実施しました
https://www.fukui-nct.ac.jp/others/recruitment/,2020.01.21,お知らせ,【 教員公募中】環境都市工学科　教授 （応募期限２月７日（金）１２時必着）
https://www.fukui-nct.ac.jp/notice/32434/,2020.01.22,お知らせ,3年生対象のメンタルヘルス講演会を開催しました。
,2020.01.22,お知らせ,令和2年度大堀秀夫記念育英財団奨学生の募集について
,2020.01.22,お知らせ,平成31年度NSG財団修学支援（第2次募集）の募集について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/01/suisennkekka20200122.pdf,2020.01.24,入試情報,令和2年度推薦入学者選抜合格内定者数をお知らせします。
https://www.fukui-nct.ac.jp/library/lib-service/32843/,2020.01.27,図書館,福井県立図書館から借りました【1-2月】
https://www.fukui-nct.ac.jp/notice/33023/,2020.01.28,お知らせ,第13回全国高専英語プレゼンテーションコンテストで福井高専が文部科学大臣賞を受賞
https://www.fukui-nct.ac.jp/notice/33090/,2020.01.29,お知らせ,専攻科説明会を開催しました
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/01/gakuryokusyutugan20200130.pdf,2020.01.30,入試情報,令和2年度学力入学者選抜出願状況をお知らせします。
https://www.fukui-nct.ac.jp/library/lib-mainte/33110/,2020.01.31,メンテナンス,【重要】図書館のPCが利用できなくなります
https://www.fukui-nct.ac.jp/library/lib-service/33100/,2020.01.31,サービス,ブックハンティングの図書展示中です
,2020.02.03,お知らせ,令和2年度鯖江市奨学生の募集について
https://www.fukui-nct.ac.jp/notice/33343/,2020.02.05,お知らせ,「ハラスメント」に関する講演会を開催しました
https://www.fukui-nct.ac.jp/notice/33105/,2020.02.05,お知らせ,教育研究支援センター　労働安全衛生マネジメントシステムプロジェクトチーム　理事長賞受賞
https://www.fukui-nct.ac.jp/arc/33666/,2020.02.17,イベント,第２５回マグネットコンテスト表彰式を実施しました
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/02/R2goukaku.pdf,2020.02.20,入試情報,令和２年度福井工業高等専門学校入学者選抜合格者を発表します。※合格は、合格通知書をもって正式なものとします。
https://www.fukui-nct.ac.jp/notice/1645/,2020.02.20,お知らせ,鯖江市長・越前市長および校長に第１3回全国高専英語プレゼンテーションコンテストの優勝を報告
https://www.fukui-nct.ac.jp/notice/33700/,2020.02.20,お知らせ,「令和元年度ウィンターチャレンジ芦原会場」にボランティア参加しました
https://www.fukui-nct.ac.jp/notice/33930/,2020.02.26,お知らせ,キャリア教育セミナー（合同企業説明会）の開催中止について
https://www.fukui-nct.ac.jp/library/lib-service/33685/,2020.02.26,お知らせ,福井県立図書館から借りました【2-3月】
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/02/882a966b3ea6d2ae0650009b75f9e436-3.pdf,2020.02.28,お知らせ,福井⾼専学寮『⻘武寮』寮⽣の皆さんへ ：「新型コロナウイルス感染防止のための学寮の対応について（お知らせとお願い）」
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/02/R2coronavirus.pdf,2020.02.28,お知らせ,新型コロナウイルス感染防止のための本校の対応について
https://www.fukui-nct.ac.jp/library/lib-report/34000/,2020.03.02,図書館,【重要】図書館の開館予定の変更について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/938ae0a75198c7959c611e069002e9cd.pdf,2020.03.02,お知らせ,新型コロナウイルス感染症対策について（お願い）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/2d19c53e793e51b7ce9f6af13f3ba939.pdf,2020.03.03,お知らせ,令和２年度学生寮への新入寮生の選考結果を公表します
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/200304_gakuryo_rev.pdf,2020.03.04,お知らせ,福井⾼専学寮『⻘武寮』寮⽣の皆さんへ ：【第2報】「新型コロナウイルス感染防止のための学寮の対応について（重要なお知らせ）」
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/Gceremony.pdf,2020.03.06,お知らせ,卒業証書授与式並びに修了証書授与式等の挙行について（お知らせ）
https://www.fukui-nct.ac.jp/arc/34046/,2020.03.11,イベント,武生府中ロータリークラブから活動支援金を受領
https://www.fukui-nct.ac.jp/edu-life/34082/,2020.03.13,教育・学生生活,令和2年度前期安全運転講習会と自動車点検の実施について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/R1Gceremony.pdf,2020.03.18,お知らせ,令和元年度優秀学生賞伝達式並びに第3回学生表彰受賞者表彰式、第51回卒業証書授与式並びに第21回修了証書授与式について（お知らせ）
https://www.fukui-nct.ac.jp/erd/34201/,2020.03.18,お知らせ,ＦＤ研修会を開催しました
https://www.fukui-nct.ac.jp/notice/34220/,2020.03.24,お知らせ,第５１回卒業証書授与式並びに第２１回修了証書授与式が挙行されました
https://www.fukui-nct.ac.jp/notice/34645/,2020.03.31,お知らせ,令和２年度前期の保護者懇談会の開催変更および授業開始について
,2020.03.31,お知らせ,令和2年度滋賀県奨学資金の募集について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/9f6de0c81cd8fa9376d4a9969bdd5f71.pdf,2020.03.31,お知らせ,福井⾼専学寮『⻘武寮』寮⽣の皆さんへ ：【第3報】「開寮の延期その他について（重要なお知らせ）」
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/change_schedule2.pdf,2020.03.31,お知らせ,令和2年度当初の学校行事の変更等について（決定事項のお知らせ）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/03/change_schedule.pdf,2020.03.31,お知らせ,令和2年度当初の学校行事の変更等について（緊急のお知らせ）
https://www.fukui-nct.ac.jp/notice/34709/,2020.04.02,お知らせ,令和２年度前期授業開始までの過ごし方について
https://www.fukui-nct.ac.jp/library/lib-report/34692/,2020.04.02,図書館,【重要】臨時休館の延長について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/change_schedule4-1.pdf,2020.04.03,お知らせ,新型コロナウイルスの影響に伴う入学式の中止について（緊急のご連絡）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/change_schedule3.pdf,2020.04.03,お知らせ,令和2年度当初の学校行事の変更等について（決定事項のお知らせ）（令和2年4月3日12時現在）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/hogosya.pdf,2020.04.04,お知らせ,４月５日の保護者懇談会延期について（保護者各位）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/gakusei.pdf,2020.04.04,お知らせ,４月５日、６日のホームルーム、保護者懇談会などの延期について（学生各位）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/bec634a732814b1ec1c2532f9fded0c4.pdf,2020.04.05,お知らせ,【企業採用ご担当者様宛】就職活動での健康診断書の取扱いについて
https://www.fukui-nct.ac.jp/notice/34801/,2020.04.05,お知らせ,福井⾼専学寮『⻘武寮』寮⽣の皆さんへ ：【第4・5報】「開寮の延期その他について（重要なお知らせ）」
https://www.fukui-nct.ac.jp/notice/34823/,2020.04.06,お知らせ,JR定期券購入にかかる通学証明書について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/af973fd8cd27588ef71ec39f33ff268c.pdf,2020.04.06,お知らせ,令和2年度前期授業開始までの過ごし方について（第２報）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/notice-covid19-0409.pdf,2020.04.09,お知らせ,感染防止対策に沿った行動と自学自習のお願い（校長）
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/notice-covid19-0414.pdf,2020.04.14,お知らせ,ホームルーム、教科書販売の実施について（第2報)（校長）
,2020.04.14,お知らせ,学生のみなさんへ（校長）
,2020.04.15,お知らせ,1年生の自宅学習について
,2020.04.20,お知らせ,一般財団法人上田記念財団奨学金奨学生の募集について
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/a8c6a1edaf7b8deee8b8bc4095aed006.pdf,2020.04.20,お知らせ,5月中の遠隔授業の実施について
https://www.fukui-nct.ac.jp/notice/35382/,2020.04.22,お知らせ,福井⾼専学寮『⻘武寮』寮⽣の皆さんへ ：【第6・7報】「開寮（5月30日）に変更他。その他について（重要なお知らせ）」
https://www.fukui-nct.ac.jp/wp/wp-content/uploads/2020/04/b2f5c399b2a4016e03b810a21ba42eea.pdf,2020.04.22,お知らせ,学生のみなさまへ：課外活動、JR定期券、自転車通学届等に関する連絡事項
